Millis,Data,Torque(Nm),Thrust(Kg),AC1(A),AC2(A),AC3(A),DC_Total(A),Voltage(V),Electrical power(W),RPM,Throttle(%), Motor State
10578,2025-12-12 09:18:54,"0,004",0,0,0,0,0,"16,72",0,"4,3",0,STOP
11548,2025-12-12 09:18:55,"0,003",0,0,0,0,0,"16,71",0,0,0,STOP
12517,2025-12-12 09:18:56,"0,004",0,0,0,0,0,"16,72",0,0,0,STOP
13583,2025-12-12 09:18:57,"0,005",0,0,0,0,0,"16,71",0,0,0,STOP
14553,2025-12-12 09:18:58,"0,004","0,002",0,0,0,0,"16,71",0,0,0,STOP
15522,2025-12-12 09:18:59,"0,004","0,001",0,0,0,0,"16,71",0,0,0,STOP
16491,2025-12-12 09:19:00,"0,006","0,002",0,0,0,"0,74","16,72","12,41",0,0,CALC_DEG
17461,2025-12-12 09:19:01,"0,005",0,0,0,0,"0,43","16,71","7,14",0,0,RAMPA
18430,2025-12-12 09:19:02,"0,004",0,0,0,0,"0,48","16,71",8,0,0,RAMPA
19497,2025-12-12 09:19:03,"0,005",0,0,0,0,"0,39","16,71","6,49",0,1,RAMPA
20466,2025-12-12 09:19:04,"0,004",0,0,0,0,"0,37","16,72","6,1",0,1,RAMPA
21436,2025-12-12 09:19:05,"0,005",0,0,0,0,"0,33","16,71","5,48",0,2,RAMPA
22405,2025-12-12 09:19:06,"0,005",0,0,0,0,0,"16,71",0,0,2,RAMPA
23375,2025-12-12 09:19:07,"0,006",0,0,0,0,0,"16,71",0,0,3,RAMPA
24344,2025-12-12 09:19:08,"0,005",0,0,0,0,0,"16,71",0,0,3,RAMPA
25411,2025-12-12 09:19:09,"0,004",0,0,0,0,0,"16,71",0,0,4,RAMPA
26380,2025-12-12 09:19:10,"0,004",0,0,0,0,0,"16,72",0,0,4,RAMPA
27350,2025-12-12 09:19:11,"0,004",0,0,0,0,0,"16,71",0,0,5,RAMPA
28320,2025-12-12 09:19:12,"0,005",0,0,0,0,0,"16,71",0,0,5,RAMPA
29289,2025-12-12 09:19:13,"0,005",0,0,0,0,0,"16,71",0,0,6,RAMPA
30259,2025-12-12 09:19:14,"0,005",0,0,0,0,0,"16,71",0,0,6,RAMPA
31229,2025-12-12 09:19:15,"0,004","-0,001",0,0,0,0,"16,71",0,0,7,RAMPA
32296,2025-12-12 09:19:16,"0,005",0,0,0,0,0,"16,71",0,0,7,RAMPA
33266,2025-12-12 09:19:17,"0,003","-0,001",0,0,0,0,"16,71",0,0,8,RAMPA
34236,2025-12-12 09:19:18,"0,005",0,0,0,0,0,"16,71",0,0,8,RAMPA
35206,2025-12-12 09:19:19,"0,004",0,0,0,0,0,"16,71",0,0,9,RAMPA
36176,2025-12-12 09:19:20,"0,026","0,008","1,47","1,43","1,49",0,"16,71",0,"552,3",9,RAMPA
37146,2025-12-12 09:19:21,"0,008","0,025","1,49","1,49","1,5",0,"16,7",0,"1020,6",10,RAMPA
38116,2025-12-12 09:19:22,"0,009","0,03","1,46","1,45","1,44",0,"16,7",0,"1122,2",10,PATAMAR_5S
39085,2025-12-12 09:19:23,"0,011","0,032","1,45","1,44","1,44",0,"16,71",0,"1154,4",10,PATAMAR_5S
40151,2025-12-12 09:19:24,"0,009","0,033","1,44","1,42","1,44",0,"16,7",0,"1161,9",10,PATAMAR_5S
41121,2025-12-12 09:19:25,"0,01","0,032","1,45","1,43","1,46",0,"16,7",0,1162,10,CALC_DEG
42090,2025-12-12 09:19:26,"0,011","0,032","1,45","1,41","1,43",0,"16,7",0,"1163,2",10,RAMPA
43060,2025-12-12 09:19:27,"0,01","0,033","1,6","1,57","1,55",0,"16,7",0,"1179,7",10,RAMPA
44029,2025-12-12 09:19:28,"0,015","0,034","1,68","1,63","1,67",0,"16,7",0,"1220,7",11,RAMPA
45096,2025-12-12 09:19:29,"0,016","0,038","1,75","1,72","1,77",0,"16,7",0,"1265,2",11,RAMPA
46065,2025-12-12 09:19:30,"0,018","0,042","1,9","1,87","1,91","0,3","16,7","5,05","1313,6",12,RAMPA
47035,2025-12-12 09:19:31,"0,014","0,047","1,97","1,93","1,97",0,"16,7",0,"1374,1",12,RAMPA
48004,2025-12-12 09:19:31,"0,018","0,049","2,05",2,"2,08",0,"16,7",0,"1410,9",13,RAMPA
48974,2025-12-12 09:19:32,"0,03","0,055","2,21","2,15","2,2",0,"16,7",0,"1453,6",13,RAMPA
49944,2025-12-12 09:19:33,"0,032","0,061","2,3","2,23","2,26","0,3","16,7","5,04","1506,6",14,RAMPA
50914,2025-12-12 09:19:34,"0,032","0,064","2,7","2,62","2,34","0,34","16,69","5,61","1550,8",14,RAMPA
51981,2025-12-12 09:19:35,"0,023","0,067","2,42","2,34","2,47","0,33","16,69","5,55","1602,6",15,RAMPA
52950,2025-12-12 09:19:36,"0,018","0,07","2,53","2,49","2,52","0,34","16,69","5,6","1636,4",15,RAMPA
53920,2025-12-12 09:19:37,"0,015","0,073","2,66","2,65","2,66","0,37","16,69","6,12","1674,5",16,RAMPA
54889,2025-12-12 09:19:38,"0,015","0,077","2,75","2,71","2,74","0,37","16,69","6,19","1720,5",16,RAMPA
55858,2025-12-12 09:19:40,"0,017","0,082","2,89","2,85","2,91","0,42","16,69","7,06","1755,9",17,RAMPA
57024,2025-12-12 09:19:40,"0,02","0,084","2,92","2,92","2,89","0,77","16,69","12,85","1796,8",17,RAMPA
57993,2025-12-12 09:19:41,"0,022","0,088",3,"2,96","2,98","1,52","16,69","25,41","1835,5",18,RAMPA
58963,2025-12-12 09:19:42,"0,023","0,095","3,18","3,12","3,2","0,52","16,68","8,65","1868,9",18,RAMPA
59932,2025-12-12 09:19:43,"0,024","0,101","3,23","3,23","3,23","0,7","16,69","11,61","1906,2",19,RAMPA
60902,2025-12-12 09:19:44,"0,027","0,105","3,4","3,33","3,36","0,84","16,68","13,95","1952,9",19,RAMPA
61871,2025-12-12 09:19:45,"0,033","0,114","3,49","3,46","3,45","0,78","16,68","13,02","1985,8",20,RAMPA
62841,2025-12-12 09:19:46,"0,038","0,118","3,46","3,43","3,44","0,83","16,68","13,81","2001,5",20,PATAMAR_5S
63811,2025-12-12 09:19:47,"0,039","0,118","3,48","3,44","3,43","0,87","16,68","14,43","2005,9",20,PATAMAR_5S
64781,2025-12-12 09:19:48,"0,037","0,118","3,48","3,43","3,46","0,55","16,68","9,22","2005,9",20,PATAMAR_5S
65751,2025-12-12 09:19:49,"0,035","0,119","3,46","3,44","3,44","0,48","16,68","8,06","2005,9",20,CALC_DEG
66721,2025-12-12 09:19:50,"0,033","0,12","3,47","3,43","3,45","0,44","16,68","7,42","2005,9",20,RAMPA
67690,2025-12-12 09:19:51,"0,032","0,121","3,56","3,52","3,54","0,46","16,68","7,59","2016,8",20,RAMPA
68660,2025-12-12 09:19:52,"0,036","0,125","3,72","3,68","3,71","0,5","16,68","8,29","2054,5",21,RAMPA
69630,2025-12-12 09:19:53,"0,039","0,131","3,78","3,75","3,78","0,54","16,68","9,03","2089,8",21,RAMPA
70697,2025-12-12 09:19:54,"0,041","0,136","3,84","3,79","3,87","0,58","16,67","9,68","2116,7",22,RAMPA
71667,2025-12-12 09:19:55,"0,042","0,14","4,01","3,99",4,"0,67","16,67","11,19","2156,1",22,RAMPA
72637,2025-12-12 09:19:56,"0,045","0,146","4,09","4,07","4,1","0,72","16,67","11,97","2191,5",23,RAMPA
73607,2025-12-12 09:19:57,"0,049","0,15","4,25","4,21","4,22","0,79","16,67","13,12","2231,2",23,RAMPA
74576,2025-12-12 09:19:58,"0,05","0,156","4,27","4,26","4,26","0,82","16,66","13,69","2273,3",24,RAMPA
75546,2025-12-12 09:19:59,"0,046","0,162","4,5","4,5","4,47","0,92","16,66","15,4","2301,9",24,RAMPA
76515,2025-12-12 09:20:00,"0,047","0,172","4,59","4,58","4,53","0,98","16,66","16,37","2348,5",25,RAMPA
77582,2025-12-12 09:20:01,"0,048","0,179","4,69","4,61","4,62","1,01","16,66","16,83","2385,9",25,RAMPA
78551,2025-12-12 09:20:02,"0,049","0,185","4,84","4,84","4,82","1,12","16,66","18,67","2423,7",26,RAMPA
79520,2025-12-12 09:20:03,"0,051","0,192","4,9","4,85","4,87","0,97","16,65","16,22","2463,5",26,RAMPA
80490,2025-12-12 09:20:04,"0,051","0,198","4,99","4,96","4,98","1,06","16,65","17,58","2491,9",27,RAMPA
81459,2025-12-12 09:20:05,"0,055","0,206","5,24","5,1","5,19","1,14","16,65","19,02","2534,3",27,RAMPA
82429,2025-12-12 09:20:06,"0,056","0,216","5,33","5,24","5,32","1,22","16,64","20,3","2571,4",28,RAMPA
83495,2025-12-12 09:20:07,"0,061","0,23","5,5","5,43","5,53","1,34","16,64","22,3","2625,3",28,RAMPA
84465,2025-12-12 09:20:08,"0,061","0,237","5,58","5,52","5,56","1,97","16,64","32,72","2659,8",29,RAMPA
85434,2025-12-12 09:20:09,"0,055","0,243","5,73","5,63","5,7","1,76","16,64","29,31","2689,1",29,RAMPA
86404,2025-12-12 09:20:10,"0,057","0,25","5,9","5,85","5,87","1,81","16,63","30,11","2734,9",30,RAMPA
87373,2025-12-12 09:20:11,"0,056","0,254","5,9","5,85","5,89","1,72","16,63","28,69","2755,4",30,PATAMAR_5S
88343,2025-12-12 09:20:12,"0,056","0,251","5,91","5,86","5,93","1,78","16,63","29,65","2752,6",30,PATAMAR_5S
89409,2025-12-12 09:20:13,"0,056","0,253","5,92","5,84","5,88","1,83","16,63","30,35",2754,30,PATAMAR_5S
90379,2025-12-12 09:20:14,"0,057","0,255","5,96","5,83","5,93","1,83","16,63","30,38","2748,2",30,CALC_DEG
91348,2025-12-12 09:20:15,"0,059","0,254","5,93","5,88","5,94","1,77","16,63","29,5",2751,30,RAMPA
92318,2025-12-12 09:20:16,"0,061","0,257","6,02","5,95","5,89","1,83","16,62","30,41","2765,8",30,RAMPA
93287,2025-12-12 09:20:17,"0,062","0,26","6,15","6,17","6,14",2,"16,62","33,31","2804,1",31,RAMPA
94354,2025-12-12 09:20:18,"0,062","0,268","6,25","6,24","6,15","2,01","16,62","33,41","2855,8",31,RAMPA
95323,2025-12-12 09:20:19,"0,066","0,268","6,34","6,36","6,27","2,04","16,62","33,87","2879,3",32,RAMPA
96293,2025-12-12 09:20:20,"0,073","0,273","6,59","6,58","6,55","2,15","16,61","35,78","2924,9",32,RAMPA
97262,2025-12-12 09:20:21,"0,08","0,281","6,76","6,66","6,63","2,27","16,61","37,7","2963,3",33,RAMPA
98232,2025-12-12 09:20:22,"0,095","0,291","6,97","6,97","6,85","2,42","16,6","40,23","3004,4",33,RAMPA
99202,2025-12-12 09:20:23,"0,126","0,309","7,11","7,12","7,11","3,12","16,6","51,74","3044,2",34,RAMPA
100172,2025-12-12 09:20:24,"0,128","0,314","7,15","7,23","7,33","3,19","16,59","52,97","3070,7",34,RAMPA
101336,2025-12-12 09:20:25,"0,128","0,322","7,54","7,41","7,43","2,94","16,59","48,69","3107,5",35,RAMPA
102306,2025-12-12 09:20:26,"0,13","0,336","7,59","7,44","7,59","3,1","16,58","51,44","3150,2",35,RAMPA
103276,2025-12-12 09:20:27,"0,131","0,343","7,62","7,51","7,67","2,93","16,58","48,63","3172,3",36,RAMPA
104246,2025-12-12 09:20:28,"0,132","0,359","7,71","8,59","8,83","3,02","16,57","50,05","3216,5",36,RAMPA
105216,2025-12-12 09:20:29,"0,133","0,381","8,11","7,87","8,02","3,17","16,57","52,5","3260,7",37,RAMPA
106185,2025-12-12 09:20:30,"0,139","0,397","8,36","8,33","8,42","3,34","16,56","55,27",3295,37,RAMPA
107155,2025-12-12 09:20:31,"0,151","0,414","8,51","8,34","8,5","3,43","16,57","56,76","3331,4",38,RAMPA
108125,2025-12-12 09:20:32,"0,156","0,425","8,59","8,49","8,69","3,56","16,56","58,87","3357,9",38,RAMPA
109095,2025-12-12 09:20:33,"0,168","0,434","9,01","8,83",9,"3,83","16,55","63,34","3406,5",39,RAMPA
110065,2025-12-12 09:20:34,"0,175","0,459","9,16","9,01","9,02","4,02","16,54","66,5","3446,2",39,RAMPA
111035,2025-12-12 09:20:35,"0,186","0,486","9,3","9,27","9,47","4,24","16,54","70,15",3486,40,RAMPA
112005,2025-12-12 09:20:35,"0,189","0,504","9,38","9,16","9,4","4,25","16,53","70,23","3503,7",40,PATAMAR_5S
112975,2025-12-12 09:20:36,"0,187","0,506","9,37","9,23","9,45","4,27","16,53","70,6","3499,3",40,PATAMAR_5S
113944,2025-12-12 09:20:37,"0,184","0,507","9,35","9,23","9,41","4,29","16,53","70,83","3498,5",40,PATAMAR_5S
115011,2025-12-12 09:20:38,"0,182","0,501","9,39","9,25","9,38","4,32","16,53","71,34","3502,5",40,CALC_DEG
115980,2025-12-12 09:20:39,"0,186","0,508","9,37","9,23","9,43","4,34","16,52","71,64",3494,40,RAMPA
116950,2025-12-12 09:20:40,"0,18","0,511","9,49","9,26","9,48","4,4","16,52","72,66","3512,5",40,RAMPA
117919,2025-12-12 09:20:41,"0,186","0,524","9,56","9,4","9,65","4,56","16,52","75,35","3542,7",41,RAMPA
118889,2025-12-12 09:20:42,"0,189","0,534","9,86","9,76","9,88","4,77","16,51","78,82","3583,2",41,RAMPA
119858,2025-12-12 09:20:43,"0,194","0,557","10,13","9,93","10,12","4,93","16,5","81,29","3613,4",42,RAMPA
120924,2025-12-12 09:20:44,"0,199","0,572","10,37","10,22","10,31","5,15","16,5","84,96","3654,5",42,RAMPA
121894,2025-12-12 09:20:45,"0,202","0,581","10,34","10,27","10,37","5,23","16,49","86,31","3680,4",43,RAMPA
122863,2025-12-12 09:20:46,"0,196","0,587","10,39","10,37","10,42","5,35","16,48","88,11","3706,3",43,RAMPA
123833,2025-12-12 09:20:47,"0,193","0,607","10,61","10,63","10,7","5,62","16,48","92,6","3737,8",44,RAMPA
124802,2025-12-12 09:20:48,"0,183","0,619","10,75","10,79","10,82","5,69","16,48","93,73","3763,8",44,RAMPA
125869,2025-12-12 09:20:49,"0,187","0,64","10,7","10,71","10,75","5,72","16,47","94,19","3787,7",45,RAMPA
126838,2025-12-12 09:20:50,"0,183","0,659","11,01","11,03","10,96","6,02","16,47","99,06","3830,2",45,RAMPA
127808,2025-12-12 09:20:51,"0,182","0,681","11,13","11,17","11,19","6,14","16,46","101,15","3857,1",46,RAMPA
128778,2025-12-12 09:20:52,"0,175","0,703","11,51","11,5","11,56","6,43","16,45","105,71","3896,9",46,RAMPA
129748,2025-12-12 09:20:53,"0,183","0,718","11,59","11,66","11,68","6,55","16,45","107,78","3927,8",47,RAMPA
130718,2025-12-12 09:20:54,"0,187","0,729","11,89","11,92","11,96","6,78","16,43","111,43","3954,3",47,RAMPA
131688,2025-12-12 09:20:55,"0,196","0,736","12,17","12,3","12,19","7,17","16,43","117,79","3994,1",48,RAMPA
132754,2025-12-12 09:20:56,"0,203","0,758","12,27","12,24","12,27","7,14","16,42","117,22","4028,4",48,RAMPA
133724,2025-12-12 09:20:57,"0,204","0,768","12,48","12,57","12,58","7,41","16,41","121,52","4064,8",49,RAMPA
134694,2025-12-12 09:20:58,"0,2","0,795","12,66","12,79","12,69","7,56","16,41","124,09","4095,7",49,RAMPA
135664,2025-12-12 09:20:59,"0,202","0,809","12,97","13,05","12,98","7,85","16,4","128,7","4122,2",50,RAMPA
136634,2025-12-12 09:21:00,"0,205","0,822","13,07","13,15","13,12","7,92","16,39","129,75","4126,7",50,PATAMAR_5S
137604,2025-12-12 09:21:01,"0,203","0,83","12,85","12,97","12,96","7,78","16,39","127,47","4122,2",50,PATAMAR_5S
138574,2025-12-12 09:21:02,"0,205","0,823","12,95","13,08","13,1","7,88","16,38","129,08","4131,1",50,PATAMAR_5S
139544,2025-12-12 09:21:03,"0,203","0,818","12,98","13,06","13,07","7,87","16,37","128,87","4126,7",50,CALC_DEG
140611,2025-12-12 09:21:04,"0,206","0,824","12,75","12,88","12,87","7,71","16,38","126,21",4125,50,RAMPA
141581,2025-12-12 09:21:05,"0,217","0,823","13,16","13,27","13,28","8,02","16,36","131,2","4144,3",50,RAMPA
142551,2025-12-12 09:21:06,"0,216","0,847","13,31","13,38","13,35","8,23","16,36","134,63","4166,4",51,RAMPA
143521,2025-12-12 09:21:07,"0,222","0,853","13,66","13,75","13,62","8,58","16,35","140,32","4201,8",51,RAMPA
144685,2025-12-12 09:21:08,"0,224","0,864","13,8","13,9","13,83","8,72","16,33","142,38","4223,1",52,RAMPA
145655,2025-12-12 09:21:09,"0,222","0,872","13,91","13,98","14,02","8,82","16,34","144,04",4246,52,RAMPA
146625,2025-12-12 09:21:10,"0,223","0,879","14,17","14,01","14,31","9,1","16,32","148,56","4281,3",53,RAMPA
147594,2025-12-12 09:21:11,"0,225","0,889","14,35","14,41","14,47","9,29","16,32","151,59","4312,3",53,RAMPA
148564,2025-12-12 09:21:12,"0,228","0,929","14,75","14,79","14,97","9,69","16,31","158,07","4334,3",54,RAMPA
149534,2025-12-12 09:21:13,"0,22","0,945","14,86","14,98","15,05","9,84","16,3","160,42","4360,8",54,RAMPA
150504,2025-12-12 09:21:14,"0,221","0,956","15,06","15,09","15,22","10,02","16,3","163,27","4382,9",55,RAMPA
151474,2025-12-12 09:21:15,"0,227","0,967","15,04","15,07","15,18","10,18","16,28","165,71","4409,4",55,RAMPA
152444,2025-12-12 09:21:16,"0,233","0,96","15,23","15,39","15,31","10,3","16,28","167,79","4449,2",56,RAMPA
153414,2025-12-12 09:21:17,"0,237","0,982","15,64","15,64","15,79","10,73","16,27","174,55","4471,3",56,RAMPA
154384,2025-12-12 09:21:18,"0,244","0,991","15,84","15,85","15,86","10,91","16,25","177,29","4502,2",57,RAMPA
155354,2025-12-12 09:21:19,"0,245","1,01","15,96","16,05",16,"11,11","16,24","180,4","4519,9",57,RAMPA
156324,2025-12-12 09:21:20,"0,247","1,022","15,88","16,93","15,81","11,44","16,24","185,84","4559,6",58,RAMPA
157294,2025-12-12 09:21:21,"0,252","1,04","16,49","16,49","16,52","11,65","16,22","188,85","4581,7",58,RAMPA
158264,2025-12-12 09:21:22,"0,254","1,069","16,81","16,91","16,9","12,01","16,22","194,79","4608,2",59,RAMPA
159234,2025-12-12 09:21:23,"0,257","1,087","16,98","17,02","17,05","12,19","16,2","197,52","4621,5",59,RAMPA
160204,2025-12-12 09:21:24,"0,259","1,096","17,12","17,07","17,26","12,34","16,2","199,99","4643,6",60,RAMPA
161174,2025-12-12 09:21:25,"0,26","1,094","17,06","17,02","17,22","12,22","16,2","197,93","4652,4",60,PATAMAR_5S
162144,2025-12-12 09:21:26,"0,258","1,097","17,04","17,04","17,1","12,33","16,18","199,57","4652,4",60,PATAMAR_5S
163114,2025-12-12 09:21:27,"0,261","1,105","17,06","17,09","17,24","12,33","16,2","199,68",4648,60,PATAMAR_5S
164181,2025-12-12 09:21:28,"0,264","1,105","17,06","17,16","17,17","12,37","16,2","200,39","4639,2",60,CALC_DEG
165151,2025-12-12 09:21:29,"0,261","1,102","16,98","17,06","17,12","12,3","16,18","198,94","4639,2",60,RAMPA
166122,2025-12-12 09:21:30,"0,273","1,114","17,23","17,29","17,42","12,65","16,18","204,65","4665,7",60,RAMPA
167091,2025-12-12 09:21:31,"0,268","1,116","17,39","17,37","17,47","12,78","16,17","206,66","4705,4",61,RAMPA
168061,2025-12-12 09:21:32,"0,269","1,134","17,65","17,62","17,83","13,08","16,16","211,31","4709,9",61,RAMPA
169031,2025-12-12 09:21:33,"0,268","1,167","17,95","17,89","18,07","13,43","16,15","216,84",4732,62,RAMPA
170001,2025-12-12 09:21:33,"0,266","1,173","18,12","17,99","18,22","13,6","16,12","219,34",4754,62,RAMPA
171067,2025-12-12 09:21:35,"0,273","1,183","18,32","18,32","18,49","13,93","16,12","224,49","4784,2",63,RAMPA
172037,2025-12-12 09:21:36,"0,284","1,183","18,51","18,41","18,65","14,14","16,1","227,62","4811,5",63,RAMPA
173007,2025-12-12 09:21:36,"0,276","1,2","18,59","18,58","18,71","14,29","16,1","230,21","4829,2",64,RAMPA
173976,2025-12-12 09:21:37,"0,283","1,219","18,87","18,84","18,93","14,63","16,1","235,46","4856,3",64,RAMPA
174946,2025-12-12 09:21:38,"0,288","1,24","19,1","19,06","19,14","14,91","16,08","239,77","4882,2",65,RAMPA
175915,2025-12-12 09:21:39,"0,289","1,268","19,39","19,29","19,47","15,3","16,05","245,55","4900,5",65,RAMPA
176982,2025-12-12 09:21:40,"0,296","1,278","19,61","19,56","19,66","15,56","16,04","249,58","4928,4",66,RAMPA
177952,2025-12-12 09:21:41,"0,295","1,295","19,74","19,66","19,82","15,72","16,04","252,16","4935,2",66,RAMPA
178921,2025-12-12 09:21:42,"0,301","1,311","19,95","19,96","20,12","16,18","16,02","259,33",4958,67,RAMPA
179891,2025-12-12 09:21:43,"0,304","1,325","20,03","20,01","20,38","16,33","16,02","261,59",4975,67,RAMPA
180860,2025-12-12 09:21:44,"0,307","1,339","20,42","20,42","20,49","16,74",16,"267,85","5002,2",68,RAMPA
181830,2025-12-12 09:21:45,"0,306","1,34","20,5","20,47","20,63","16,91",16,"270,48",5028,68,RAMPA
182897,2025-12-12 09:21:46,"0,307","1,36","20,67","20,64","20,78","17,18","15,99","274,76","5032,8",69,RAMPA
183866,2025-12-12 09:21:47,"0,308","1,366","21,09","21,07","21,13","17,6","15,97","281,04","5059,7",69,RAMPA
184836,2025-12-12 09:21:48,"0,309","1,391","21,14","21,07","21,29","17,79","15,95","283,82","5072,2",70,RAMPA
185805,2025-12-12 09:21:49,"0,318","1,396","21,04","21,14","21,22","17,73","15,96","282,84","5077,4",70,PATAMAR_5S
186969,2025-12-12 09:21:50,"0,312","1,405","21,14","21,16","21,29","17,86","15,94","284,69",5070,70,PATAMAR_5S
187938,2025-12-12 09:21:51,"0,317","1,399","21,08","21,07","21,14","17,82","15,93","283,94","5068,6",70,CALC_DEG
188908,2025-12-12 09:21:52,"0,321","1,389",21,"21,03","21,08","17,8","15,93","283,65","5067,7",70,RAMPA
189878,2025-12-12 09:21:53,"0,327","1,405","21,14","21,17","21,25","18,15","15,92","288,9",5081,70,RAMPA
190847,2025-12-12 09:21:54,"0,326","1,409","21,36","21,29","21,56","18,55","15,91","295,15","5108,4",71,RAMPA
191817,2025-12-12 09:21:55,"0,331","1,421","21,58","21,55","21,66","18,87","15,89","299,88","5125,2",71,RAMPA
192786,2025-12-12 09:21:56,"0,329","1,43","21,83","21,79","21,94","19,49","15,89","309,75",5157,72,RAMPA
193756,2025-12-12 09:21:57,"0,334","1,437","21,91","21,89","22,02","20,51","15,88","325,71","5178,2",72,RAMPA
194726,2025-12-12 09:21:58,"0,333","1,454","22,07","22,06","22,16","20,04","15,87","318,14",5187,73,RAMPA
195695,2025-12-12 09:21:59,"0,334","1,456","22,34","21,97","21,76","20,59","15,86","326,52","5214,5",73,RAMPA
196665,2025-12-12 09:22:00,"0,338","1,46","22,43","22,41","22,58","20,39","15,84","323,01","5231,2",74,RAMPA
197634,2025-12-12 09:22:01,"0,339","1,47","22,87","22,7","22,95","20,79","15,81","328,71","5254,3",74,RAMPA
198604,2025-12-12 09:22:02,"0,339","1,488","23,03","23,01","23,07","20,86","15,82","329,88","5248,9",75,RAMPA
199670,2025-12-12 09:22:03,"0,346","1,497","23,23","23,23","23,33","21,15","15,8","334,12","5266,7",75,RAMPA
200640,2025-12-12 09:22:04,"0,343","1,508","23,54","23,48","23,58","21,51","15,78","339,47","5279,8",76,RAMPA
201610,2025-12-12 09:22:05,"0,344","1,521","23,52","23,54","23,65","21,69","15,75","341,62","5306,3",76,RAMPA
202579,2025-12-12 09:22:06,"0,344","1,537","23,86","23,77","23,95","22,11","15,75","348,35","5320,7",77,RAMPA
203549,2025-12-12 09:22:07,"0,347","1,533","23,94","23,91",24,"22,26","15,74","350,23","5350,5",77,RAMPA
204518,2025-12-12 09:22:08,"0,356","1,545",24,24,"24,07","22,56","15,74","355,07","5351,6",78,RAMPA
205585,2025-12-12 09:22:09,"0,36","1,564","24,43","24,35","24,46","23,02","15,71","361,71","5374,2",78,RAMPA
206554,2025-12-12 09:22:10,"0,361","1,563","24,6","24,49","24,4","23,12","15,7","363,07","5391,4",79,RAMPA
207524,2025-12-12 09:22:11,"0,358","1,588","24,82","24,81","24,91","23,68","15,7","371,74","5403,5",79,RAMPA
208494,2025-12-12 09:22:12,"0,361","1,596","24,88","24,91","24,95","23,97","15,68","375,83","5416,8",80,RAMPA
209463,2025-12-12 09:22:13,"0,367","1,598","24,8","24,76","24,9","23,87","15,68","374,3","5422,4",80,PATAMAR_5S
210433,2025-12-12 09:22:14,"0,37","1,596","24,85","24,75","24,87","23,8","15,67","372,94","5421,2",80,PATAMAR_5S
211499,2025-12-12 09:22:15,"0,356","1,603","24,72","24,68","24,77","23,73","15,66","371,68","5419,5",80,PATAMAR_5S
212469,2025-12-12 09:22:16,"0,354","1,603","24,57","24,53","24,69","23,66","15,67","370,77","5412,4",80,CALC_DEG
213439,2025-12-12 09:22:17,"0,358","1,593","24,63","24,53","24,59","23,67","15,65","370,42","5412,4",80,RAMPA
214408,2025-12-12 09:22:18,"0,36","1,603","24,75","24,72","24,72","23,68","15,65","370,67","5422,4",80,RAMPA
215378,2025-12-12 09:22:19,"0,364","1,621","24,99","24,93","24,97","24,27","15,63","379,3","5443,3",81,RAMPA
216347,2025-12-12 09:22:20,"0,358","1,626","25,29","25,2","25,21","24,64","15,62","384,99","5453,3",81,RAMPA
217414,2025-12-12 09:22:21,"0,354","1,647","25,61","25,6","25,55","25,25","15,61","394,04","5454,5",82,RAMPA
218383,2025-12-12 09:22:22,"0,36","1,646","25,71","25,69","25,74","25,77","15,6","401,98","5475,5",82,RAMPA
219353,2025-12-12 09:22:23,"0,359","1,653","25,71","25,63","25,72","25,87","15,58","403,16","5487,5",83,RAMPA
220322,2025-12-12 09:22:24,"0,369","1,665","25,93","25,86","25,92","26,32","15,55","409,34","5515,3",83,RAMPA
221292,2025-12-12 09:22:25,"0,386","1,663","25,86","25,86","25,91","26,66","15,56","414,76","5527,2",84,RAMPA
222261,2025-12-12 09:22:26,"0,382","1,682","26,05","26,16","26,07","27,11","15,54","421,46","5546,2",84,RAMPA
223328,2025-12-12 09:22:27,"0,384","1,699","26,46","26,38","26,38","26,88","15,53","417,39",5555,85,RAMPA
224297,2025-12-12 09:22:28,"0,4","1,714","26,63","26,59","26,54","27,09","15,52","420,37","5572,8",85,RAMPA
225267,2025-12-12 09:22:29,"0,394","1,725","26,82","26,77","26,83","27,7","15,5","429,4","5589,1",86,RAMPA
226236,2025-12-12 09:22:30,"0,402","1,725","26,91","26,88","26,82","27,81","15,5","431,06","5612,6",86,RAMPA
227206,2025-12-12 09:22:31,"0,399","1,749","27,15","27,06","27,03","28,06","15,48","434,36","5606,8",87,RAMPA
228272,2025-12-12 09:22:32,"0,405","1,754","27,35","27,22","27,25","28,66","15,47","443,29","5624,5",87,RAMPA
229436,2025-12-12 09:22:33,"0,405","1,759","27,35","27,28","27,33","28,92","15,45","446,93","5640,6",88,RAMPA
230405,2025-12-12 09:22:34,"0,403","1,774","27,66","27,62","27,53","29,25","15,44","451,61","5656,8",88,RAMPA
231375,2025-12-12 09:22:35,"0,403","1,786","27,78","27,69","27,65","29,41","15,42","453,64","5668,6",89,RAMPA
232345,2025-12-12 09:22:36,"0,407","1,789","27,91","27,77","27,76","29,64","15,42","457,05","5677,5",89,RAMPA
233314,2025-12-12 09:22:37,"0,403","1,799","28,03","28,03","27,88","30,12","15,4","463,77","5709,9",90,RAMPA
234284,2025-12-12 09:22:38,"0,402","1,817","28,09","27,97","27,96","30,15","15,39","463,9","5695,1",90,PATAMAR_5S
235253,2025-12-12 09:22:39,"0,4","1,812","27,99","27,87","27,92","30,12","15,39","463,48","5692,2",90,PATAMAR_5S
