Millis,Data,Torque(Nm),Thrust(Kg),AC1(A),AC2(A),AC3(A),DC_Total(A),Voltage(V),Electrical power(W),RPM,Throttle(%), Motor State
10767,2025-12-12 16:10:38,"0,004",0,0,0,0,0,"15,86",0,"2,9",0,STOP
11738,2025-12-12 16:10:39,"0,003",0,0,0,0,0,"15,86",0,0,0,STOP
12709,2025-12-12 16:10:40,"0,003",0,0,0,0,0,"15,86",0,0,0,STOP
13679,2025-12-12 16:10:41,"0,002",0,0,0,0,0,"15,86",0,0,0,STOP
14747,2025-12-12 16:10:42,"0,003","0,001","0,52","0,45","0,45","0,59","15,86","9,34",0,0,STOP
15718,2025-12-12 16:10:43,"0,004","0,003","0,38","0,37","0,36","0,68","15,86","10,78",0,0,STOP
16689,2025-12-12 16:10:44,"0,003","0,003","0,48","0,45","0,44","0,42","15,86","6,67",0,0,CALC_DEG
17659,2025-12-12 16:10:45,"0,003",0,0,0,0,"0,32","15,86","5,15",0,0,RAMPA
18630,2025-12-12 16:10:46,"0,002",0,0,0,0,0,"15,86",0,0,0,RAMPA
19601,2025-12-12 16:10:47,"0,002",0,0,0,0,0,"15,86",0,0,0,RAMPA
20571,2025-12-12 16:10:48,"0,002",0,0,0,0,0,"15,86",0,0,1,RAMPA
21542,2025-12-12 16:10:49,"0,002",0,0,0,0,0,"15,86",0,0,1,RAMPA
22512,2025-12-12 16:10:50,"0,002",0,0,0,0,0,"15,86",0,0,2,RAMPA
23580,2025-12-12 16:10:51,"0,003",0,0,0,0,0,"15,86",0,0,2,RAMPA
24551,2025-12-12 16:10:52,"0,002",0,0,0,0,0,"15,86",0,0,2,RAMPA
25521,2025-12-12 16:10:53,"0,003",0,0,0,0,0,"15,87",0,0,3,RAMPA
26492,2025-12-12 16:10:54,"0,003",0,0,0,0,0,"15,86",0,0,3,RAMPA
27463,2025-12-12 16:10:55,"0,003","0,001",0,0,0,0,"15,86",0,0,4,RAMPA
28433,2025-12-12 16:10:56,"0,004",0,0,0,0,0,"15,86",0,0,4,RAMPA
29404,2025-12-12 16:10:57,"0,003",0,0,0,0,0,"15,86",0,0,4,RAMPA
30375,2025-12-12 16:10:57,"0,004",0,0,0,0,0,"15,86",0,0,5,RAMPA
31443,2025-12-12 16:10:59,"0,004",0,0,0,0,0,"15,86",0,0,5,RAMPA
32413,2025-12-12 16:11:00,"0,003",0,0,0,0,0,"15,86",0,0,6,RAMPA
33384,2025-12-12 16:11:00,"0,004",0,0,0,0,0,"15,86",0,0,6,RAMPA
34355,2025-12-12 16:11:01,"0,003",0,0,0,0,0,"15,86",0,0,6,RAMPA
35325,2025-12-12 16:11:02,"0,004",0,0,0,0,0,"15,86",0,0,7,RAMPA
36295,2025-12-12 16:11:03,"0,052","0,049","1,12","1,09","1,1","0,42","15,85","6,64","1122,2",7,RAMPA
37265,2025-12-12 16:11:04,"-0,017","0,055","1,28","1,22","1,27","0,53","15,86","8,37","1360,8",8,RAMPA
38332,2025-12-12 16:11:05,"-0,005","0,041","1,46","1,43","1,45","0,96","15,86","15,18","1192,9",8,RAMPA
39302,2025-12-12 16:11:06,"-0,004","0,04","1,54","1,55","1,57","0,93","15,85","14,81","1179,7",8,RAMPA
40273,2025-12-12 16:11:07,"-0,003","0,041","1,59","1,61","1,63","0,32","15,85",5,"1209,4",9,RAMPA
41243,2025-12-12 16:11:08,0,"0,044","1,76","1,74","1,8","1,13","15,85","17,9","1245,9",9,RAMPA
42213,2025-12-12 16:11:09,0,"0,047","1,86","1,81","1,85","1,47","15,85","23,33","1303,4",10,RAMPA
43183,2025-12-12 16:11:10,0,"0,05","1,84","1,85","1,82","1,11","15,85","17,66","1334,3",10,PATAMAR_5S
44153,2025-12-12 16:11:11,0,"0,05","1,82","1,85","1,83","0,38","15,85","5,95","1343,2",10,PATAMAR_5S
45220,2025-12-12 16:11:12,"0,001","0,051","1,81","1,83","1,83","0,31","15,85","4,99","1345,6",10,PATAMAR_5S
46191,2025-12-12 16:11:13,"0,002","0,051","1,84","1,81","1,86",0,"15,85",0,"1350,6",10,CALC_DEG
47161,2025-12-12 16:11:14,"0,003","0,051","1,83","1,83","1,86",0,"15,85",0,"1347,6",10,RAMPA
48131,2025-12-12 16:11:15,"0,004","0,052","1,87","1,88","1,89",0,"15,84",0,"1360,8",10,RAMPA
49101,2025-12-12 16:11:16,"0,006","0,055","2,01","2,03","2,05","0,32","15,85","5,08","1391,8",10,RAMPA
50071,2025-12-12 16:11:17,"0,007","0,059","2,08","2,11","2,07","0,31","15,85","4,93","1444,8",11,RAMPA
51041,2025-12-12 16:11:18,"0,008","0,062","2,19","2,19","2,2","0,39","15,84","6,22","1480,1",11,RAMPA
52109,2025-12-12 16:11:19,"0,009","0,067","2,25","2,28","2,27","0,53","15,84","8,37","1528,9",12,RAMPA
53079,2025-12-12 16:11:20,"0,01","0,071","2,14","2,21","2,53","0,66","15,84","10,46","1564,1",12,RAMPA
54049,2025-12-12 16:11:21,"0,012","0,074","2,45","2,48","2,48","1,25","15,84","19,76","1599,4",12,RAMPA
55019,2025-12-12 16:11:22,"0,012","0,079","2,56","2,54","2,56","1,21","15,84","19,19",1648,13,RAMPA
55989,2025-12-12 16:11:23,"0,014","0,083","2,65","2,71","2,67","1,48","15,84","23,42","1683,4",13,RAMPA
57156,2025-12-12 16:11:24,"0,014","0,088","2,71","2,78","2,73","1,15","15,84","18,17","1723,1",14,RAMPA
58127,2025-12-12 16:11:25,"0,016","0,091","2,8","2,83","2,8","1,77","15,84","28,11","1752,2",14,RAMPA
59097,2025-12-12 16:11:26,"0,017","0,096","2,92","2,92","2,94","1,94","15,83","30,76",1785,14,RAMPA
60067,2025-12-12 16:11:27,"0,015","0,101","2,96","2,98","3,02","1,57","15,84","24,83","1829,2",15,RAMPA
61037,2025-12-12 16:11:28,"0,016","0,105","3,13","3,14","3,19","1,57","15,84","24,88","1864,5",15,RAMPA
62007,2025-12-12 16:11:29,"0,017","0,106","3,17","3,21","3,25","1,98","15,83","31,33","1908,7",16,RAMPA
62977,2025-12-12 16:11:30,"0,017","0,108","3,23","3,29","3,33","1,93","15,82","30,51","1926,4",16,RAMPA
63947,2025-12-12 16:11:31,"0,018","0,112","3,4","3,41","3,46","1,35","15,82","21,3","1961,7",16,RAMPA
64918,2025-12-12 16:11:32,"0,02","0,117","3,48","3,48","3,52","1,54","15,82","24,31","2003,8",17,RAMPA
65888,2025-12-12 16:11:33,"0,019","0,12","3,63","3,63","3,62","1,79","15,82","28,35","2023,6",17,RAMPA
66858,2025-12-12 16:11:34,"0,02","0,123","3,7","3,7","3,76","1,15","15,82","18,22","2063,3",18,RAMPA
67828,2025-12-12 16:11:35,"0,022","0,129","3,75","3,77","3,82","1,07","15,82","16,89","2103,1",18,RAMPA
68798,2025-12-12 16:11:36,"0,021","0,133","3,91","3,93","3,97","1,14","15,81","18,04","2129,6",18,RAMPA
69768,2025-12-12 16:11:37,"0,023","0,14","3,98","4,03","4,05","1,14","15,81",18,"2164,9",19,RAMPA
70836,2025-12-12 16:11:38,"0,022","0,146","4,06","4,14","4,14","1,16","15,81","18,33",2199,19,RAMPA
71806,2025-12-12 16:11:39,"0,024","0,15","4,2","4,26","4,25","1,24","15,81","19,65","2244,5",20,RAMPA
72776,2025-12-12 16:11:40,"0,023","0,154","4,21","4,22","4,24","1,22","15,81","19,29","2266,6",20,PATAMAR_5S
73746,2025-12-12 16:11:41,"0,025","0,154","4,19","4,23","4,22","1,25","15,81","19,69",2271,20,PATAMAR_5S
74716,2025-12-12 16:11:42,"0,024","0,153","4,23","4,24","4,24","1,26","15,81","19,9",2271,20,PATAMAR_5S
75686,2025-12-12 16:11:43,"0,024","0,153","4,19","4,23","4,25","1,32","15,8","20,89",2271,20,CALC_DEG
76754,2025-12-12 16:11:44,"0,024","0,154","4,17","4,23","4,26","1,36","15,81","21,44","2271,3",20,RAMPA
77724,2025-12-12 16:11:45,"0,025","0,154","4,28","4,32","4,32","1,42","15,8","22,36","2279,8",20,RAMPA
78694,2025-12-12 16:11:46,"0,026","0,161","4,43","4,49","4,48","1,57","15,8","24,83","2319,6",20,RAMPA
79664,2025-12-12 16:11:47,"0,028","0,168","4,51","4,55","4,55","1,68","15,8","26,47","2359,4",21,RAMPA
80634,2025-12-12 16:11:48,"0,028","0,171","4,62","4,61","4,57","1,82","15,8","28,71","2381,4",21,RAMPA
81605,2025-12-12 16:11:49,"0,031","0,179","4,75","4,8","4,81","2,15","15,79","33,91","2427,5",22,RAMPA
82672,2025-12-12 16:11:50,"0,031","0,185","4,81","4,91","4,86","2,83","15,79","44,69","2462,2",22,RAMPA
83642,2025-12-12 16:11:51,"0,034","0,192","5,02","5,06","5,02","2,1","15,78","33,14","2505,2",22,RAMPA
84612,2025-12-12 16:11:52,"0,035","0,2","5,1","5,1","5,12","1,85","15,78","29,24","2540,5",23,RAMPA
85583,2025-12-12 16:11:53,"0,034","0,207","5,2","5,21","5,24","1,88","15,78","29,62","2564,4",23,RAMPA
86554,2025-12-12 16:11:54,"0,04","0,215","5,42","5,42","5,39","1,98","15,77","31,22","2612,9",24,RAMPA
87524,2025-12-12 16:11:55,"0,041","0,226","5,47","5,5","5,49","2,02","15,77","31,83","2646,5",24,RAMPA
88495,2025-12-12 16:11:56,"0,04","0,238","5,7","5,73","5,7","2,11","15,77","33,29","2683,5",24,RAMPA
89465,2025-12-12 16:11:57,"0,043","0,249","5,82","5,83","5,82","2,16","15,76","34,01","2726,1",25,RAMPA
90436,2025-12-12 16:11:58,"0,045","0,255","5,86","5,93","5,91","1,9","15,76","29,91","2758,6",25,RAMPA
91504,2025-12-12 16:11:59,"0,049","0,263","5,98","6,1","6,06","1,99","15,76","31,38",2797,26,RAMPA
92474,2025-12-12 16:12:00,"0,049","0,269","6,15","6,17","6,09","2,06","15,75","32,38","2832,1",26,RAMPA
93445,2025-12-12 16:12:01,"0,054","0,279","6,32","6,33","6,27","2,54","15,74","40,01","2868,9",26,RAMPA
94415,2025-12-12 16:12:02,"0,055","0,289","6,44","6,46","6,46","2,03","15,74","32,02","2907,2",27,RAMPA
95386,2025-12-12 16:12:02,"0,058","0,296","6,56","6,63","6,58","2,7","15,74","42,54","2935,1",27,RAMPA
96357,2025-12-12 16:12:03,"0,06","0,308","6,76","6,86","6,8","2,62","15,73","41,27","2979,3",28,RAMPA
97327,2025-12-12 16:12:04,"0,058","0,324","6,89","6,9","6,94","2,4","15,73","37,73","3013,3",28,RAMPA
98298,2025-12-12 16:12:05,"0,06","0,332","7,05","7,25","7,06","2,03","15,72","31,93","3045,5",28,RAMPA
99268,2025-12-12 16:12:06,"0,061","0,338","7,26","7,33","7,29","2,23","15,72","35,02","3079,5",29,RAMPA
100336,2025-12-12 16:12:07,"0,065","0,348","7,5","7,44","7,32","2,14","15,72","33,58",3122,29,RAMPA
101501,2025-12-12 16:12:09,"0,07","0,358","7,69","7,53","7,47","2,33","15,71","36,63","3156,3",30,RAMPA
102471,2025-12-12 16:12:10,"0,072","0,365","7,76","7,39","7,45","2,36","15,71","37,13","3176,7",30,PATAMAR_5S
103442,2025-12-12 16:12:11,"0,072","0,369","7,57","7,48","7,62","2,34","15,7","36,7","3177,9",30,PATAMAR_5S
104413,2025-12-12 16:12:12,"0,075","0,37","7,45","7,52","7,71","2,32","15,7","36,44","3177,9",30,PATAMAR_5S
105383,2025-12-12 16:12:12,"0,073","0,372","7,54","7,32","7,55","2,41","15,7","37,85","3181,1",30,CALC_DEG
106354,2025-12-12 16:12:13,"0,073","0,373","7,7","7,42","7,46","2,4","15,7","37,61","3177,9",30,RAMPA
107324,2025-12-12 16:12:14,"0,074","0,391","8,01","7,92","7,67","2,49","15,69","39,06",3190,30,RAMPA
108295,2025-12-12 16:12:15,"0,074","0,397","7,82","6,2","6,76","2,63","15,69","41,29","3213,2",30,RAMPA
109265,2025-12-12 16:12:16,"0,076","0,412","8,2","8,18","8,12","2,83","15,67","44,29","3256,3",31,RAMPA
110235,2025-12-12 16:12:17,"0,083","0,42","8,34","8,28","8,2","2,92","15,67","45,78","3291,6",31,RAMPA
111205,2025-12-12 16:12:18,"0,084","0,429","8,52","8,48","8,49","4,12","15,67","64,62","3331,4",32,RAMPA
112175,2025-12-12 16:12:19,"0,087","0,439","8,55","8,54","8,56","3,59","15,66","56,19","3362,3",32,RAMPA
113146,2025-12-12 16:12:20,"0,089","0,445","8,78","8,7","8,74","4,4","15,66","68,91","3389,7",32,RAMPA
114116,2025-12-12 16:12:21,"0,093","0,455","8,98","8,93","8,97","3,9","15,64","60,96","3428,6",33,RAMPA
115086,2025-12-12 16:12:22,"0,101","0,465","9,18","9,12","9,07","4,28","15,64",67,"3468,3",33,RAMPA
116056,2025-12-12 16:12:23,"0,107","0,48","9,4","9,36","9,38","4,01","15,64","62,73","3508,1",34,RAMPA
117026,2025-12-12 16:12:24,"0,112","0,497","9,55","9,51","9,49","3,96","15,62","61,8","3530,2",34,RAMPA
117997,2025-12-12 16:12:25,"0,117","0,518","9,67","9,63","9,59","4,78","15,62","74,72",3553,34,RAMPA
118967,2025-12-12 16:12:26,"0,116","0,534","9,96","9,86","9,82","4,88","15,61","76,15","3596,5",35,RAMPA
120034,2025-12-12 16:12:27,"0,117","0,547","10,15","9,96","9,98","4,31","15,61","67,24",3623,35,RAMPA
121004,2025-12-12 16:12:28,"0,124","0,561","10,65","10,62","10,42","5,6","15,6","87,42","3649,5",36,RAMPA
121974,2025-12-12 16:12:29,"0,126","0,57","10,45","10,39","10,38","5,49","15,6","85,58","3684,8",36,RAMPA
122944,2025-12-12 16:12:30,"0,129","0,585","10,39","10,33","10,29","5,26","15,59","82,06","3715,8",36,RAMPA
123915,2025-12-12 16:12:31,"0,133","0,595","10,62","10,59","10,62","4,93","15,58","76,74","3747,2",37,RAMPA
124885,2025-12-12 16:12:32,"0,144","0,613","10,67","10,6","10,52","6,14","15,56","95,5","3773,2",37,RAMPA
125855,2025-12-12 16:12:33,"0,152","0,625","10,8","10,75","10,69","6,01","15,57","93,63","3790,9",38,RAMPA
126922,2025-12-12 16:12:34,"0,171","0,639","11,07","11,07",11,"6,53","15,55","101,6","3831,8",38,RAMPA
127892,2025-12-12 16:12:35,"0,188","0,65","11,18","11,15","10,99","6,6","15,55","102,57","3857,1",38,RAMPA
128863,2025-12-12 16:12:36,"0,19","0,669","11,56","11,4","11,37","7,01","15,54","108,88","3892,9",39,RAMPA
129833,2025-12-12 16:12:37,"0,194","0,694","11,65","11,64","11,5","7,24","15,53","112,48","3927,8",39,RAMPA
130803,2025-12-12 16:12:38,"0,2","0,714",12,"11,98","11,86","7,5","15,52","116,41","3945,5",40,RAMPA
131773,2025-12-12 16:12:39,"0,204","0,735","11,85","11,79","11,74","7,4","15,52","114,87","3954,3",40,PATAMAR_5S
132840,2025-12-12 16:12:40,"0,196","0,803","11,94","11,88","11,82","7,42","15,51","115,14","3956,4",40,PATAMAR_5S
133810,2025-12-12 16:12:41,"0,188","0,811","11,85","11,79","11,68","7,34","15,51","113,77","3954,3",40,CALC_DEG
134781,2025-12-12 16:12:42,"0,187","0,815","11,8","11,75","11,73","7,24","15,51","112,24","3950,3",40,RAMPA
135751,2025-12-12 16:12:43,"0,185","0,818","12,21","12,12","12,03","7,54","15,5","116,83","3980,9",40,RAMPA
136721,2025-12-12 16:12:44,"0,184","0,831","12,24","12,22","12,15","7,69","15,5","119,14","4007,4",40,RAMPA
137691,2025-12-12 16:12:45,"0,2","0,84","12,51","12,44","12,26","7,84","15,48","121,29","4042,7",41,RAMPA
138758,2025-12-12 16:12:46,"0,193","0,858","12,68","12,54","12,52","8,1","15,48","125,37","4068,8",41,RAMPA
139728,2025-12-12 16:12:47,"0,194","0,864","12,73","12,7","12,63","8,22","15,48","127,16","4086,9",42,RAMPA
140699,2025-12-12 16:12:48,"0,184","0,879","13,11","13,02","12,98","8,55","15,46","132,2",4118,42,RAMPA
141669,2025-12-12 16:12:49,"0,193","0,888","13,26","13,16","13,11","8,62","15,45","133,22","4144,3",42,RAMPA
142639,2025-12-12 16:12:50,"0,193","0,9","13,41","13,42","13,3","8,71","15,44","134,45","4166,4",43,RAMPA
143609,2025-12-12 16:12:51,"0,192","0,924","13,61","13,6","13,5","8,93","15,42","137,66","4197,3",43,RAMPA
144676,2025-12-12 16:12:52,"0,186","0,933","13,71","13,7","13,63","8,98","15,43","138,49","4225,5",44,RAMPA
145840,2025-12-12 16:12:53,"0,186","0,955","13,99","14,03","14,02","9,28","15,42",143,"4245,2",44,RAMPA
146811,2025-12-12 16:12:54,"0,191","0,968","14,23","14,23","14,17","9,46","15,41","145,76","4281,3",44,RAMPA
147781,2025-12-12 16:12:55,"0,19","0,986","14,5","14,49","14,37","9,7","15,4","149,35","4303,4",45,RAMPA
148751,2025-12-12 16:12:56,"0,2","0,999","14,59","14,66","14,66","9,86","15,38","151,63","4329,9",45,RAMPA
149721,2025-12-12 16:12:57,"0,201","1,007","14,82","14,81","14,72","9,96","15,37",153,4352,46,RAMPA
150691,2025-12-12 16:12:58,"0,204","1,029","14,9","14,9","14,93","10,19","15,36","156,53","4378,5",46,RAMPA
151661,2025-12-12 16:12:59,"0,208","1,044","15,1","14,97","15,04","10,33","15,36","158,64","4396,2",46,RAMPA
152632,2025-12-12 16:13:00,"0,211","1,054","15,3","15,17","15,24","10,54","15,34","161,66",4427,47,RAMPA
153602,2025-12-12 16:13:01,"0,213","1,062","15,53","15,58","15,45","10,85","15,33","166,42","4453,6",47,RAMPA
154572,2025-12-12 16:13:02,"0,214","1,068","15,67","15,67","15,58","10,94","15,33","167,65","4471,3",48,RAMPA
155542,2025-12-12 16:13:03,"0,223","1,09","16,01","15,9","15,96","11,28","15,31","172,71","4502,2",48,RAMPA
156512,2025-12-12 16:13:04,"0,227","1,091","16,14","16,05","16,05","11,35","15,31","173,76","4528,7",48,RAMPA
157482,2025-12-12 16:13:05,"0,23","1,103","16,21","16,32","16,13","11,61","15,3","177,66","4537,6",49,RAMPA
158453,2025-12-12 16:13:06,"0,236","1,113","16,45","16,56","16,43","11,95","15,28","182,59",4577,49,RAMPA
159423,2025-12-12 16:13:07,"0,234","1,126","16,8","16,63","16,64","12,14","15,27","185,34","4599,4",50,RAMPA
160394,2025-12-12 16:13:08,"0,235","1,123","16,75","16,69","16,67","11,99","15,28","183,24","4599,1",50,PATAMAR_5S
161364,2025-12-12 16:13:08,"0,238","1,126","16,84","16,62","16,65","12,14","15,27","185,36",4595,50,PATAMAR_5S
